編號,義項,語句編號,語句,語句TL,語句POJ,音檔,語句翻譯,語句翻譯POJ
29518,23121,1,這件糾紛經過宗親序大對摵，兩爿攏有讓寡，代誌才煞去。,"Tsit kiānn kiù-hun king-kuè tsong-tshin sī-tuā tuì-tshi̍k, nn̄g-pîng lóng ū niū--kuá, tāi-tsì tsiah suah--khì.","Chit kiāⁿ kiù-hun keng-kòe chong-chhin sī-tōa tùi-chhe̍k, nn̄g-pêng lóng ū niū--kóa, tāi-chì chiah soah--khì.",29518-1-1.mp3,這項糾紛透過親族長輩折衷縱橫，雙方都有退讓一些，事情才得以解決。,
29520,23122,1,伊寢頭佇遐講大聲話，有夠臭屁，尾仔予人掠著伊講的毋是實在話才喙扁。,"I tshím-thâu tī hia kóng tuā-siann-uē, ū-kàu tshàu-phuì, bué-á hōo lâng lia̍h-tio̍h i kóng--ê m̄ sī si̍t-tsāi-uē tsiah tshuì-pínn.","I chhím-thâu tī hia kóng tōa-siaⁿ-ōe, ū-kàu chhàu-phùi, bóe-á hō͘ lâng lia̍h-tio̍h i kóng--ê m̄ sī si̍t-chāi-ōe chiah chhùi-píⁿ.",29520-1-1.mp3,他一開始在那裡說大話，神氣得很，後來被人逮到說的不是實話才啞口無言。,
29527,23127,1,彼个外國人欲問路，那講那比手畫刀。,"Hit ê guā-kok-lâng beh mn̄g-lōo, ná kóng ná pí-tshiú-uē-to.","Hit ê gōa-kok-lâng beh mn̄g-lō͘, ná kóng ná pí-chhiú-ōe-to.",29527-1-1.mp3,那個外國人要問路，一邊說話一邊比手畫腳。,
29529,23128,1,銅會過電，塑膠袂過電。,"Tâng ē kuè-tiān, sok-ka bē kuè-tiān.","Tâng ē kòe-tiān, sok-ka bē kòe-tiān.",29529-1-1.mp3,銅會導電，塑膠不會導電。,
29529,23129,1,吹風機無插插頭袂過電，當然嘛袂紡。,"Tshue-hong-ki bô tshah tshah-thâu bē kuè-tiān, tong-jiân mā bē pháng.","Chhoe-hong-ki bô chhah chhah-thâu bē kòe-tiān, tong-jiân mā bē pháng.",29529-2-1.mp3,吹風機沒插插頭不會通電，當然就不會運轉。,
29530,23130,1,你按呢暝日無歇咧作穡，對家己的健康哪會攏無咧要意？,"Lí án-ne mê-ji̍t bô hioh teh tsoh-sit, tuì ka-kī ê kiān-khong ná ē lóng bô teh iàu-ì?","Lí án-ne mê-ji̍t bô hioh teh choh-sit, tùi ka-kī ê kiān-khong ná ē lóng bô teh iàu-ì?",29530-1-1.mp3,你這樣日夜不停地工作，對自己的健康怎麼都不在意？,
29530,23130,2,這是四冬才有一擺的比賽，伊毋才會真要意，逐工拚勢練習。,"Tse sī sì tang tsiah ū tsi̍t pái ê pí-sài, i m̄-tsiah ē tsin iàu-ì, ta̍k-kang piànn-sè liān-si̍p.","Che sī sì tang chiah ū chi̍t pái ê pí-sài, i m̄-chiah ē chin iàu-ì, ta̍k-kang piàⁿ-sè liān-si̍p.",29530-1-2.mp3,這是四年才有一次的比賽，所以他很在意，每天拼命練習。,
29531,23131,1,伊畢業了後無去揣頭路，專心準備考試，翻轉年就高考及格，去做公務員矣。,"I pit-gia̍p liáu-āu bô khì tshuē thâu-lōo, tsuan-sim tsún-pī khó-tshì, huan-tńg-nî tō ko-khó ki̍p-keh, khì tsò kong-bū-uân--ah.","I pit-gia̍p liáu-āu bô khì chhōe thâu-lō͘, choan-sim chún-pī khó-chhì, hoan-tńg-nî tō ko-khó ki̍p-keh, khì chò kong-bū-oân--ah.",29531-1-1.mp3,他畢業之後沒有去找工作，專心準備考試，隔年就高考及格，去當公務員了。,
29533,23132,1,三頓魚魚肉肉按呢咧食，對健康無一定真有幫贊。,"Sann tǹg hî-hî-bah-bah án-ne teh tsia̍h, tuì kiān-khong bô-it-tīng tsin ū pang-tsān.","Saⁿ tǹg hî-hî-bah-bah án-ne teh chia̍h, tùi kiān-khong bô-it-tēng chin ū pang-chān.",29533-1-1.mp3,三餐都大魚大肉吃得這麼豐盛，對健康不一定有助益。,
29537,23133,1,行路見天，莫怪會跋倒。,"Kiânn-lōo khiàn-thian, bo̍k-kuài ē pua̍h-tó.","Kiâⁿ-lō͘ khiàn-thian, bo̍k-koài ē poa̍h-tó.",29537-1-1.mp3,走路抬頭向天看，難怪會跌倒。,
29537,23134,1,彼箍見天見天，要緊的代誌毋通交予伊做。,"Hit khoo khiàn-thian-khiàn-thian, iàu-kín ê tāi-tsì m̄-thang kau hōo i tsò.","Hit kho͘ khiàn-thian-khiàn-thian, iàu-kín ê tāi-chì m̄-thang kau hō͘ i chò.",29537-2-1.mp3,那傢伙很迷糊，重要的事情不要交給他做。,
29538,23136,1,𪜶彼家口是大家族，仝祧仔內的攏蹛做伙。,"In hit ke-kháu sī tuā-ka-tso̍k, kāng thiāu-á-lāi--ê lóng tuà tsò-hué.","In hit ke-kháu sī tōa-ka-cho̍k, kāng thiāu-á-lāi--ê lóng tòa chò-hóe.",29538-1-1.mp3,他們家是大家族，親戚同宗族的全住在一起。,
29538,23137,1,這擺的物件，是按家口來分的。,"Tsit pái ê mi̍h-kiānn, sī àn ke-kháu lâi pun--ê.","Chit pái ê mi̍h-kiāⁿ, sī àn ke-kháu lâi pun--ê.",29538-2-1.mp3,這次分的東西，是按家中人口來發的。,
29539,23140,1,聽講這間廟服侍的尪婆真靈聖。,Thiann-kóng tsit king biō ho̍k-sāi ê ang-pô tsin lîng-siànn.,Thiaⁿ-kóng chit keng biō ho̍k-sāi ê ang-pô chin lêng-siàⁿ.,29539-1-1.mp3,聽說這間廟供奉的女神明很靈驗。,
29539,23141,1,這層代誌你敢欲共尪婆問看覓？,Tsit tsân tāi-tsì lí kám beh kā ang-pô mn̄g khuànn-māi?,Chit chân tāi-chì lí kám beh kā ang-pô mn̄g khòaⁿ-māi?,29539-2-1.mp3,這件事情你是否要向靈媒請示一下？,
29543,23143,1,我聽你咧講仙古，無你提證據出來予我看。,"Guá thiann lí teh kóng-sian-kóo, bô lí the̍h tsìng-kì tshut-lâi hōo guá khuànn.","Góa thiaⁿ lí teh kóng-sian-kó͘, bô lí the̍h chèng-kì chhut-lâi hō͘ góa khòaⁿ.",29543-1-1.mp3,我聽你在胡說八道，不然你把證據拿出來給我看。,
29548,23144,1,欲解決問題，愛先揣著問題的總根頭。,"Beh kái-kuat būn-tê, ài sing tshuē-tio̍h būn-tê ê tsóng-kin-thâu.","Beh kái-koat būn-tê, ài seng chhōe-tio̍h būn-tê ê chóng-kin-thâu.",29548-1-1.mp3,要解決問題，得先找出問題的要因。,
29552,23146,1,阮去𬦰山的時，有看著幾若隻長尾山娘。,"Guán khì peh-suann ê sî, ū khuànn-tio̍h kuí-nā tsiah tn̂g-bué-suann-niû.","Goán khì peh-soaⁿ ê sî, ū khòaⁿ-tio̍h kúi-nā chiah tn̂g-bóe-soaⁿ-niû.",29552-1-1.mp3,我們去爬山的時候，看到了好幾隻臺灣藍鵲。,
29554,23147,1,有疼風的人愛忌喙，腹內、蚶仔佮蚵仔較莫食咧。,"Ū thiànn-hong ê lâng ài khī-tshuì, pak-lāi, ham-á kah ô-á khah mài tsia̍h--leh.","Ū thiàⁿ-hong ê lâng ài khī-chhùi, pak-lāi, ham-á kah ô-á khah mài chia̍h--leh.",29554-1-1.mp3,患有痛風的人要忌口，內臟、蛤蜊、牡蠣盡量不要吃。,
29555,23148,1,人到中年目睭的玻璃清有可能會退化，目睭前會有烏影。若有這種症頭，愛去揣醫生檢查。,"Lâng kàu tiong-liân ba̍k-tsiu ê po-lê-tshing ū khó-lîng ē thè-huà, ba̍k-tsiu-tsîng ē ū oo-iánn. Nā ū tsit tsióng tsìng-thâu, ài khì tshuē i-sing kiám-tsa.","Lâng kàu tiong-liân ba̍k-chiu ê po-lê-chheng ū khó-lêng ē thè-hòa, ba̍k-chiu-chêng ē ū o͘-iáⁿ. Nā ū chit chióng chèng-thâu, ài khì chhōe i-seng kiám-cha.",29555-1-1.mp3,人到中年眼睛的玻璃體可能會退化，眼前會有黑影。要是有這種症狀，得去找醫生檢查。,
29559,23149,1,伊才二十捅歲，就規頭白頭毛，看著足老相的。,"I tsiah jī-tsa̍p-thóng huè, tō kui thâu pe̍h thâu-mn̂g, khuànn tio̍h tsiok lāu-siùnn--ê.","I chiah jī-cha̍p-thóng hòe, tō kui thâu pe̍h thâu-mn̂g, khòaⁿ tio̍h chiok lāu-siùⁿ--ê.",29559-1-1.mp3,他才二十出頭就滿頭白髮，看起來很顯老。,
29559,23150,1,𪜶爸母煩惱伊無某無猴，老相會老孤𣮈，無人通佮伊做伴。,"In pē-bú huân-ló i bô-bóo-bô-kâu, lāu-siùnn ē lāu-koo-khu̍t, bô lâng thang kah i tsò-phuānn.","In pē-bú hoân-ló i bô-bó͘-bô-kâu, lāu-siùⁿ ē lāu-ko͘-khu̍t, bô lâng thang kah i chò-phōaⁿ.",29559-2-1.mp3,他爸媽擔心他無妻無兒，晚景會很孤單，沒人陪伴他。,
29559,23150,2,咱自少年就愛有久長的拍算，才會有老相。,"Lán tsū siàu-liân tō ài ū kú-tn̂g ê phah-sǹg, tsiah ē ū lāu-siùnn.","Lán chū siàu-liân tō ài ū kú-tn̂g ê phah-sǹg, chiah ē ū lāu-siùⁿ.",29559-2-2.mp3,咱們從年輕時就要有長遠的規劃，才會有好的晚景。,
29560,23151,1,海翁若欲喘氣，愛先浮頭予鼻空離開水面。,"Hái-ang nā beh tshuán-khuì, ài sing phû-thâu hōo phīnn-khang lī-khui tsuí-bīn.","Hái-ang nā beh chhoán-khùi, ài seng phû-thâu hō͘ phīⁿ-khang lī-khui chúi-bīn.",29560-1-1.mp3,鯨魚要呼吸的話，得先把頭浮起來讓鼻孔離開水面。,
29560,23152,1,建築業若開始浮頭，其他的行業就會沓沓仔綴咧發展。,"Kiàn-tio̍k-gia̍p nā khai-sí phû-thâu, kî-thann ê hâng-gia̍p tō ē ta̍uh-ta̍uh-á tuè leh huat-tián.","Kiàn-tio̍k-gia̍p nā khai-sí phû-thâu, kî-thaⁿ ê hâng-gia̍p tō ē tau̍h-tau̍h-á tòe leh hoat-tián.",29560-2-1.mp3,建築業如果開始繁榮，其他行業就會慢慢地跟著發展。,
29560,23153,1,經過遐濟年注心練習，伊總算佇這改歌唱比賽浮頭矣！,"King-kuè hiah tsē nî tsù-sim liān-si̍p, i tsóng-sǹg tī tsit kái kua-tshiùnn pí-sài phû-thâu--ah!","Keng-kòe hiah chē nî chù-sim liān-si̍p, i chóng-sǹg tī chit kái koa-chhiùⁿ pí-sài phû-thâu--ah!",29560-3-1.mp3,經過多年專心練習，他總算在這次歌唱比賽嶄露頭角了！,
29561,23154,1,業務員講的話若中聽，業績一定會較好。,"Gia̍p-bū-uân kóng ê uē nā tìng-thiann, gia̍p-tsik it-tīng ē khah hó.","Gia̍p-bū-oân kóng ê ōe nā tèng-thiaⁿ, gia̍p-chek it-tēng ē khah hó.",29561-1-1.mp3,業務員說的話如果中聽，業績一定會比較好。,
29562,23155,1,受著疫情的影響，致使真濟活動緩期。,"Siū-tio̍h i̍k-tsîng ê íng-hióng, tì-sú tsin tsē ua̍h-tāng uān-kî.","Siū-tio̍h e̍k-chêng ê éng-hióng, tì-sú chin chē oa̍h-tāng oān-kî.",29562-1-1.mp3,受到疫情的影響，導致很多活動延期。,
29562,23155,2,學校宣佈運動會欲緩期，講聽候運動埕整修好勢才來辦。,"Ha̍k-hāu suan-pòo ūn-tōng-huē beh uān-kî, kóng thìng-hāu ūn-tōng-tiânn tsíng-siu hó-sè tsiah lâi pān.","Ha̍k-hāu soan-pò͘ ūn-tōng-hōe beh oān-kî, kóng thèng-hāu ūn-tōng-tiâⁿ chéng-siu hó-sè chiah lâi pān.",29562-1-2.mp3,學校宣布運動會要延期，說等到運動場整修完成後再舉辦。,
29569,23164,1,伊今年若閣考袂牢大學，這聲無去做兵袂煞矣。,"I kin-nî nā koh khó bē tiâu tāi-ha̍k, tsit-siann bô khì tsò-ping bē suah--ah.","I kin-nî nā koh khó bē tiâu tāi-ha̍k, chit-siaⁿ bô khì chò-peng bē soah--ah.",29569-1-1.mp3,他今年如果又考不上大學，這下子必定要當兵了。,
29570,23165,1,阿媽逐擺去廟裡拜拜，攏會祈求厝裡大細漢平安順序。,"A-má ta̍k-pái khì biō--lí pài-pài, lóng ē kî-kiû tshù--lí tuā-sè-hàn pîng-an sūn-sī.","A-má ta̍k-pái khì biō--lí pài-pài, lóng ē kî-kiû chhù--lí tōa-sè-hàn pêng-an sūn-sī.",29570-1-1.mp3,奶奶每次去廟裡拜拜，都會祈求一家大小平安順利。,
29570,23166,1,做生理愛老實，大細漢攏袂使共人偏。,"Tsò-sing-lí ài láu-si̍t, tuā-sè-hàn lóng bē-sái kā lâng phinn.","Chò-seng-lí ài láu-si̍t, tōa-sè-hàn lóng bē-sái kā lâng phiⁿ.",29570-2-1.mp3,做生意要老實，童叟無欺。,
29574,23169,1,彼間厝真久無人蹛矣，厝頂早就爛朽朽矣！,"Hit king tshù tsin kú bô lâng tuà--ah, tshù-tíng tsá tō nuā-hiú-hiú--ah!","Hit keng chhù chin kú bô lâng tòa--ah, chhù-téng chá tō nōa-hiú-hiú--ah!",29574-1-1.mp3,那間房子很久沒有住人了，屋頂早已破破爛爛了！,
29575,23171,1,這改算講是我毋著，請你寬諒。,"Tsit kái sǹg-kóng sī guá m̄-tio̍h, tshiánn lí khuan-liōng.","Chit kái sǹg-kóng sī góa m̄-tio̍h, chhiáⁿ lí khoan-liōng.",29575-1-1.mp3,這次就當是我不對，請你原諒。,
29575,23171,2,細漢的時我鬥共阿爸借來的冊提去圖書館還，阿爸就會買一塊麭予我，算講是工錢。,"Sè-hàn ê sî guá tàu kā a-pah tsioh--lâi ê tsheh the̍h-khì tôo-su-kuán hîng, a-pah tō ē bé tsi̍t tè pháng hōo--guá, sǹg-kóng sī kang-tsînn.","Sè-hàn ê sî góa tàu kā a-pah chioh--lâi ê chheh the̍h-khì tô͘-su-koán hêng, a-pah tō ē bé chi̍t tè pháng hō͘--góa, sǹg-kóng sī kang-chîⁿ.",29575-1-2.mp3,小時候我將爸爸借來的書幫忙拿去還給圖書館，爸爸就會買一塊麵包給我，就當作是工錢。,
29578,23172,1,山路坎坎坷坷真歹行，你著勻聊仔行。,"Suann-lōo khám-khám-khia̍t-khia̍t tsin pháinn kiânn, lí tio̍h ûn-liâu-á kiânn.","Soaⁿ-lō͘ khám-khám-khia̍t-khia̍t chin pháiⁿ kiâⁿ, lí tio̍h ûn-liâu-á kiâⁿ.",29578-1-1.mp3,山路崎嶇不平很難走，你要慢慢地走。,
29581,23174,1,彼个乞食一身軀穿甲襤襤褸褸，予人看著真袂過心。,"Hit ê khit-tsia̍h tsi̍t-sin-khu tshīng kah lâm-lâm-luì-luì, hōo lâng khuànn tio̍h tsin bē kuè-sim.","Hit ê khit-chia̍h chi̍t-sin-khu chhēng kah lâm-lâm-lùi-lùi, hō͘ lâng khòaⁿ tio̍h chin bē kòe-sim.",29581-1-1.mp3,那個乞丐全身衣衫襤褸，讓人看了很過意不去。,
29581,23175,1,𪜶兜這站仔真正是襤襤褸褸，毋但生理失敗，工場閣予火燒去。,"In tau tsit-tsām-á tsin-tsiànn sī lâm-lâm-luì-luì, m̄-nā sing-lí sit-pāi, kang-tiûnn koh hōo hué sio--khì.","In tau chit-chām-á chin-chiàⁿ sī lâm-lâm-lùi-lùi, m̄-nā seng-lí sit-pāi, kang-tiûⁿ koh hō͘ hóe sio--khì.",29581-2-1.mp3,他們家最近真悲慘，不只做生意失敗，工廠還失火。,
29588,23183,1,阮舊厝的門口埕有種真濟佈田花。,Guán kū-tshù ê mn̂g-kháu-tiânn ū tsìng tsin tsē pòo-tshân-hue.,Goán kū-chhù ê mn̂g-kháu-tiâⁿ ū chèng chin chē pò͘-chhân-hoe.,29588-1-1.mp3,我老家的前院種了很多杜鵑花。,
29591,23186,1,救護車沿路掠車佮爍紅火，誠緊就共病人送去病院的急診室。,"Kiù-hōo-tshia iân-lōo lia̍h-tshia kah sih âng-hué, tsiânn kín tō kā pēnn-lâng sàng-khì pēnn-īnn ê kip-tsín-sik.","Kiù-hō͘-chhia iân-lō͘ lia̍h-chhia kah sih âng-hóe, chiâⁿ kín tō kā pēⁿ-lâng sàng-khì pēⁿ-īⁿ ê kip-chín-sek.",29591-1-1.mp3,救護車沿途超車和閃爍紅燈，很快就把病人送到醫院的急診室。,
29592,23188,1,囡仔人咧講的囡仔話，聽著真古錐。,"Gín-á-lâng teh kóng ê gín-á-uē, thiann tio̍h tsin kóo-tsui.","Gín-á-lâng teh kóng ê gín-á-ōe, thiaⁿ tio̍h chin kó͘-chui.",29592-1-1.mp3,小孩子講的童言童語，聽起來很可愛。,
29592,23189,1,看伊都大人大種矣，哪會串講攏囡仔話咧？,"Khuànn i to tuā-lâng-tuā-tsíng--ah, ná ē tshuàn-kóng lóng gín-á-uē--leh?","Khòaⁿ i to tōa-lâng-tōa-chéng--ah, ná ē chhoàn-kóng lóng gín-á-ōe--leh?",29592-2-1.mp3,看他已經是個大人了，怎麼會開口盡講些幼稚的話？,
29593,23190,1,伊轉去到厝，才發見物件囥佇火車裡，煞袂記得提。,"I tńg-khì kàu tshù, tsiah huat-kiàn mi̍h-kiānn khǹg tī hué-tshia--lí, suah bē-kì-tit the̍h.","I tńg-khì kàu chhù, chiah hoat-kiàn mi̍h-kiāⁿ khǹg tī hóe-chhia--lí, soah bē-kì-tit the̍h.",29593-1-1.mp3,他回到家，才察覺東西放在火車上，卻忘了拿。,
29593,23191,1,微生物是一位荷蘭的博物學家，用伊家己製作的顯微鏡發見的。,"Bî-sing-bu̍t sī tsi̍t uī Hô-lân ê phok-bu̍t-ha̍k-ka, iōng i ka-kī tsè-tsok ê hián-bî-kiànn huat-kiàn--ê.","Bî-seng-bu̍t sī chi̍t ūi Hô-lân ê phok-bu̍t-ha̍k-ka, iōng i ka-kī chè-chok ê hián-bî-kiàⁿ hoat-kiàn--ê.",29593-2-1.mp3,微生物是一位荷蘭的博物學家，用他自己製作的顯微鏡發現的。,
29594,23193,1,伊生本就白肉底，毋管按怎曝，都曝袂烏。,"I senn-pún tō pe̍h-bah-té, m̄-kuán án-tsuánn pha̍k, to pha̍k bē oo.","I seⁿ-pún tō pe̍h-bah-té, m̄-koán án-chóaⁿ pha̍k, to pha̍k bē o͘.",29594-1-1.mp3,他天生皮膚就白，不論怎樣曬，都曬不黑。,
29595,23192,1,伊本成就烏肉底，毋是曝烏的。,"I pún-tsiânn tō oo-bah-té, m̄ sī pha̍k oo--ê.","I pún-chiâⁿ tō o͘-bah-té, m̄ sī pha̍k o͘--ê.",29595-1-1.mp3,他天生膚色黑，不是曬黑的。,
29598,23198,1,昨昏我轉去故鄉參加同窗會，拄著足久無聯絡的同窗的，足歡喜的！,"Tsa-hng guá tńg-khì kòo-hiong tsham-ka tông-tshong-huē, tú-tio̍h tsiok kú bô liân-lo̍k ê tông-tshong--ê, tsiok huann-hí--ê!","Cha-hng góa tńg-khì kò͘-hiong chham-ka tông-chhong-hōe, tú-tio̍h chiok kú bô liân-lo̍k ê tông-chhong--ê, chiok hoaⁿ-hí--ê!",29598-1-1.mp3,昨天我回去故鄉參加同學會，遇到久未聯絡的同學，很開心！,
29600,23200,1,這攤啉煞，咱敢欲閣紲攤？,"Tsit thuann lim-suah, lán kám beh koh suà-thuann?","Chit thoaⁿ lim-soah, lán kám beh koh sòa-thoaⁿ?",29600-1-1.mp3,這場喝完之後，我們還要續攤嗎？,
29607,23207,1,伊捌佇礦業公司做炭工咧挖金仔礦。,I bat tī khòng-gia̍p kong-si tsò thuànn-kang teh óo kim-á-khòng.,I bat tī khòng-gia̍p kong-si chò thòaⁿ-kang teh ó͘ kim-á-khòng.,29607-1-1.mp3,他曾經在礦業公司當礦工開採金礦。,
29612,23208,1,阿忠上軁鑽，毋過一直揣袂著理想的頭路；阿義無揀頭路，煞搪著一个欣賞伊的頭家，真緊就升起來做主管。真正是「𠢕算，毋值拄搪」。,"A-tiong siōng nǹg-tsǹg, m̄-koh it-ti̍t tshuē bē tio̍h lí-sióng ê thâu-lōo; A-gī bô kíng thâu-lōo, suah tn̄g-tio̍h tsi̍t ê him-sióng--i ê thâu-ke, tsin kín tō sing khí-lâi tsò tsú-kuán. Tsin-tsiànn sī “gâu sǹg, m̄-ta̍t tú-tn̄g”.","A-tiong siōng nǹg-chǹg, m̄-koh it-ti̍t chhōe bē tio̍h lí-sióng ê thâu-lō͘; A-gī bô kéng thâu-lō͘, soah tn̄g-tio̍h chi̍t ê him-sióng--i ê thâu-ke, chin kín tō seng khí-lâi chò chú-koán. Chin-chiàⁿ sī “gâu sǹg, m̄-ta̍t tú-tn̄g”.",29612-1-1.mp3,阿忠最善於鑽營，不過一直找不到理想的工作；阿義不挑工作，卻遇到一位欣賞他的老闆，很快就當上主管。真的是「人算不如天算」。,
29614,23209,1,阿進死某了後，閣欲趁錢飼家，閣欲照顧猶未三歲的囡仔，實在是「一肩擔雞，雙頭啼」。,"A-tsìn sí bóo liáu-āu, koh beh thàn-tsînn tshī ke, koh beh tsiàu-kòo iáu-buē sann huè ê gín-á, si̍t-tsāi sī “tsi̍t king tann ke, siang-thâu thî”.","A-chìn sí bó͘ liáu-āu, koh beh thàn-chîⁿ chhī ke, koh beh chiàu-kò͘ iáu-bōe saⁿ hòe ê gín-á, si̍t-chāi sī “chi̍t keng taⁿ ke, siang-thâu thî”.",29614-1-1.mp3,阿進妻子過世之後，又要賺錢養家，又要照顧未滿三歲的孩子，實在是「左右為難」。,
29614,23209,2,阿南爸老囝幼，老爸破病愛人照顧，囡仔猶咧讀冊所費真傷，伊感覺家己袂輸是「一肩擔雞，雙頭啼」咧。,"A-lâm pē-lāu-kiánn-iù, lāu-pē phuà-pēnn ài lâng tsiàu-kòo, gín-á iáu teh tha̍k-tsheh sóo-huì tsin siong, i kám-kak ka-kī bē-su sī “tsi̍t king tann ke, siang-thâu thî”--leh.","A-lâm pē-lāu-kiáⁿ-iù, lāu-pē phòa-pēⁿ ài lâng chiàu-kò͘, gín-á iáu teh tha̍k-chheh só͘-hùi chin siong, i kám-kak ka-kī bē-su sī “chi̍t keng taⁿ ke, siang-thâu thî”--leh.",29614-1-2.mp3,阿南父老子幼，父親生病需要人照顧，兒子還在就學開銷很大，他覺得自己簡直是「蠟燭兩頭燒」。,
29615,23210,1,伊本底講好欲來鬥相共的，這馬煞攏揣袂著伊的人，敢會是「暗頭仔食西瓜，半暝仔反症」。,"I pún-té kóng hó beh lâi tàu-sann-kāng--ê, tsit-má suah lóng tshuē bē tio̍h i ê lâng, kám ē sī “àm-thâu-á tsia̍h si-kue, puànn-mê-á huán-tsìng”.","I pún-té kóng hó beh lâi tàu-saⁿ-kāng--ê, chit-má soah lóng chhōe bē tio̍h i ê lâng, kám ē sī “àm-thâu-á chia̍h si-koe, pòaⁿ-mê-á hoán-chèng”.",29615-1-1.mp3,他本來講好要來幫忙的，現在卻都找不到人，難道是他「出爾反爾」。,
29617,23211,1,看著昨暝予風颱拍落來的果子，作穡人就「欲哭無目屎」。,"Khuànn-tio̍h tsa-mê hōo hong-thai phah--lo̍h-lâi ê kué-tsí, tsoh-sit-lâng tō “beh khàu bô ba̍k-sái”.","Khòaⁿ-tio̍h cha-mê hō͘ hong-thai phah--lo̍h-lâi ê kóe-chí, choh-sit-lâng tō “beh khàu bô ba̍k-sái”.",29617-1-1.mp3,看到昨晚被颱風打下來的果實，農夫就「欲哭無淚」。,
